OR,M,1985,Nathan,188
FL,M,1921,Russell,27
GA,F,1962,Easter,5
ME,F,1964,Shelly,22
HI,M,1937,George,134
FL,F,1944,Marlene,18
GA,F,1983,June,7
NY,M,1996,Selvin,5
AL,M,2008,Travis,32
TN,F,1911,Georgie,7
NY,F,1933,Olivia,9
MT,M,2010,Dylan,16
KY,M,1950,Rickie,20
WA,M,1972,Dustin,44
AL,M,1973,Timmy,14
SC,F,1911,Drucilla,5
IL,F,1958,Faith,41
OH,F,1989,Shari,9
VA,F,1957,Virgie,7
SC,F,1920,Nellie,137
AZ,M,1963,Shawn,20
NC,F,1957,Mattie,29
CA,F,1986,Makenna,6
CA,F,2018,Carly,45
PA,F,1957,Tanya,56
CO,F,1948,Myrtle,6
OK,M,1979,Karl,7
NJ,M,1994,Jimmy,21
FL,F,2006,Laylani,6
CT,M,1967,Wesley,8
AR,M,1934,Stephen,6
WA,F,2008,Patricia,15
MI,M,2014,Jason,96
KY,F,2011,Mckayla,7
IL,F,1956,Debbra,18
VA,M,1991,Dionte,12
CA,M,1985,Amber,7
AZ,M,1925,Jimmie,20
CO,M,1948,Ralph,80
TX,M,1994,Roderick,43
VA,F,1955,Claire,9
CT,F,1995,Madeline,60
IL,M,1958,Alphonso,13
PA,F,1937,Gale,14
AZ,M,1955,Ben,5
MS,F,1971,Tabatha,21
SC,F,2018,Nevaeh,60
OH,M,2005,Davon,24
IL,M,1969,Jacques,7
WI,M,1973,Ray,13
MN,F,1972,Anne,87
OR,F,1923,Luella,11
CO,F,1975,Kathryn,37
PA,F,1959,Marybeth,50
ME,M,1999,Camden,5
CA,F,1997,Brieana,5
MO,F,2017,Frankie,11
OR,F,2012,Quincy,7
TX,F,1994,Tanya,83
OH,M,1998,Tyrek,6
TX,F,2000,Italy,9
DC,F,1972,Elena,7
OR,M,2015,Joseph,93
WA,M,1964,Rory,10
AL,M,1984,Sean,56
NY,F,1991,Kelcie,5
MI,M,1977,Marvin,56
IA,M,2017,Kellen,9
NJ,F,1919,Claire,89
IA,F,1989,Ashlee,30
SD,M,1923,Jack,43
CA,F,1967,Raylene,6
IL,M,1948,Christian,8
IL,M,2017,Kamden,23
KS,F,1968,Lynne,5
ME,F,1924,Jennie,8
PA,M,1983,Kelly,20
AL,F,1993,Hilary,7
AZ,F,1992,Victoria,193
KY,F,1932,Loretta,102
UT,M,1995,Clint,7
FL,F,1999,Lindsey,152
DE,F,1950,Darlene,6
MA,F,1992,Alysha,21
NE,F,1922,Maryann,7
GA,M,2014,Kace,5
SC,M,1921,Isaiah,10
CA,F,2012,Odalys,10
AZ,F,1979,Nichol,7
GA,M,1978,Jamar,6
WA,M,2002,Gabriel,298
SC,F,1961,Lora,21
SD,M,1947,Rodney,54
WV,F,1998,Carolyn,5
MN,F,2010,Hayley,10
CA,M,1928,Philip,103
DE,M,1945,Peter,12
TX,F,1911,Mandy,5
VA,M,1928,Harrison,18
CA,M,1999,Ashley,12
KS,M,1927,Andrew,22
AZ,F,1986,Diana,64
OK,F,1980,Toni,31
WA,F,1971,Kathi,6
UT,M,1978,Morgan,9
MO,F,2002,Lindsey,72
CO,M,2002,Dean,11
MA,M,1946,Sylvester,6
PA,F,1981,Sandi,6
OH,F,1914,Mae,56
CA,M,2016,Brendan,54
AL,M,1970,Chad,59
MA,M,1936,Wallace,23
AR,M,2015,Donald,9
TX,F,2008,Julissa,224
OK,F,1969,Tonia,19
CA,F,2009,Zitlaly,9
CA,F,2016,Lindy,8
DC,F,1977,Penny,5
IA,M,1991,Carl,13
MO,F,1960,Kristie,12
AR,F,2009,Mikayla,15
KY,M,1992,Brad,8
MI,F,1953,Shellie,8
MI,M,1951,Hobart,5
NY,M,1998,Tysheem,7
PA,F,1984,Fallon,21
MI,F,1985,Kyle,18
SC,F,1955,Cathy,201
IN,M,1989,Cecil,6
VA,F,1958,Fay,11
NH,M,1918,Theodore,18
TX,F,2007,Harmoni,10
NJ,M,2000,Patryk,5
PA,F,1966,Andrea,406
IL,M,2004,Bryson,51
KS,M,1961,Royce,8
FL,F,2017,Pamela,6
TX,F,2003,Lea,19
SC,M,1980,Heyward,6
LA,M,1987,Dale,16
MS,M,2004,Marquavius,5
IN,M,2014,Eric,63
AZ,F,1956,Terri,40
VA,F,1917,Rose,77
MI,F,2018,Tasneem,5
OK,F,2014,Mercy,10
MO,M,2007,Aidden,5
DC,M,1928,Gerald,8
NH,F,1992,Ashleigh,12
PA,F,2006,Jennifer,103
ID,M,1989,Lucas,16
KY,F,1970,Sheri,34
WA,M,2012,Advik,5
ID,F,1985,Andrea,44
LA,M,1992,Roman,5
CT,M,2009,Brendan,27
MN,F,1915,Myrna,8
IL,F,1916,Gene,7
PA,F,1989,Shanee,6
GA,F,2001,Dalia,5
MN,M,1928,Verne,7
NE,M,2002,Dane,6
WA,M,1976,Jimmie,5
OR,M,2012,Duncan,7
MD,M,1986,Desmond,18
VA,M,1975,Roland,9
NJ,F,1974,Christin,11
ME,M,1916,Sherman,5
KY,M,1961,Sonny,8
GA,M,1919,Davis,13
LA,M,1948,Tommie,23
NY,F,1946,Yvonne,254
AR,M,1982,Oliver,5
NJ,M,1920,Willis,6
IA,M,2015,Chandler,10
CO,F,2018,Analia,7
MN,F,1940,Jean,265
MT,M,1922,Dennis,5
OK,M,1995,Sky,5
ND,M,1960,Paul,111
CT,M,1938,Maurice,9
GA,F,1995,Alivia,8
OH,F,2008,Danica,40
NY,M,2005,Nikolai,9
TX,M,1924,Steve,41
WI,M,1991,Nathanial,7
MA,F,1993,Leandra,6
ID,M,1996,Braxton,16
MT,F,1952,Julie,33
AR,M,2000,Steven,55
MD,M,1964,Billy,48
LA,F,1983,Joy,33
GA,F,2005,Johana,11
CA,F,1956,Carri,5
WA,F,2012,Camilla,21
KY,M,1971,Antonio,19
LA,M,2015,Brayson,8
MO,F,2009,Trinity,116
MI,F,2003,Anissa,8
WY,F,1961,Lynn,15
NM,M,1997,Richard,60
OH,M,2008,Derrick,52
TX,M,1990,Sterling,50
KS,M,1995,Xavier,20
GA,F,1947,Winifred,7
NY,M,1997,Holden,16
LA,F,1984,Darnell,5
PA,M,1933,Leslie,37
IL,F,1997,Ileana,6
CA,F,2018,Alexys,5
DE,F,1972,Carla,6
SC,F,1962,Gwendolyn,102
AL,M,1976,Marty,21
LA,F,1976,Connie,42
CT,M,2012,Carmine,5
CA,F,2016,Harmony,108
LA,F,1949,Stephanie,37
IL,F,1997,Melinda,19
NM,M,1994,Joey,12
MO,F,1916,Gladys,269
TX,F,2010,Anyia,7
DC,M,2018,Kevin,15
MI,F,1978,Jodie,67
CA,F,1962,Rowena,13
PA,F,1957,Marian,117
CO,F,2005,Brisa,8
PA,M,2012,Gionni,11
TN,F,2016,Zoya,5
FL,F,1986,Darla,5
MN,F,1959,Gerri,8
MO,F,1971,Marlo,12
WV,M,1996,Nathanael,8
AZ,M,2007,Eugene,10
IA,F,1988,Trisha,29
AL,F,1947,Sherron,12
MO,M,1996,Lane,60
TX,F,1923,Allyne,5
KY,M,2010,Calvin,14
MO,F,1998,Lexie,19
AL,M,1949,Johnnie,121
CO,F,1983,Chrystal,12
IN,F,1997,Brooklynn,14
MS,F,1926,Louisa,7
SC,M,1978,Harry,22
OK,M,2017,Bennett,46
ID,M,1925,Elmer,15
OH,F,1936,Shari,5
DC,F,1997,Niya,5
AL,M,2016,Davion,7
FL,M,2009,Reign,5
VA,F,1916,Lucy,174
MI,F,1979,Angelina,32
FL,F,2013,Toni,7
PA,F,1996,Charity,14
WA,M,1975,Quinn,5
IL,F,1921,Isabel,34
TN,F,1986,Mackenzie,7
AZ,F,1925,Dorothy,75
DE,M,2011,Kaleb,9
CA,F,1992,Idalia,12
ME,F,1939,Gloria,58
AR,M,1916,Olin,8
AL,M,1998,Freddie,7
NY,F,1949,Bonny,17
AL,F,1954,Sandra,545
MI,M,1924,Carlton,20
NM,M,2015,Mark,13
NJ,M,2018,Ibrahim,43
OR,F,2001,Calista,5
VT,M,1948,Duane,9
MA,F,2009,Violette,8
NC,F,1984,Debra,30
AZ,F,1998,Camila,8
NY,F,1957,Eunice,23
NJ,F,1995,Whitney,21
OK,M,1924,Murray,8
MN,F,1917,Della,26
IL,F,2007,Ramiyah,5
AZ,F,1994,Elaine,8
VA,F,1982,Keri,8
CA,M,1957,Tommy,223
KY,F,2005,Miranda,29
OH,F,1977,Chelsea,28
CA,M,2014,Kanoa,7
GA,M,1995,Jaquavious,9
KY,M,2000,Jose,26
NY,F,1964,Muriel,19
AR,M,1972,Casey,12
MS,M,1918,Rex,9
PA,F,1950,Lonnie,9
ND,M,1957,Blaine,11
SC,M,1915,Mitchell,6
NM,M,1958,Jeffrey,67
TX,F,2012,Hope,136
CA,M,2017,Ayan,21
NC,F,2013,Karter,6
MT,M,2015,Jace,26
PA,F,1939,Amy,25
CA,F,1995,Cierra,157
VA,F,2005,Princess,13
SC,M,1953,Steven,200
OR,F,1944,Kerry,7
GA,M,1970,Donovan,9
CA,F,1989,Corrina,26
CO,F,2016,Carolina,11
NC,M,1972,Sammy,15
WI,F,1997,Barbara,12
OK,F,1913,Lee,7
NY,F,2017,Waverly,12
NY,F,2012,Maisy,5
OR,M,1960,Geoffrey,8
IL,M,1924,Abraham,14
NY,F,1993,Mei,11
WV,F,1921,Rena,9
KY,M,1977,Clyde,9
AZ,F,1991,Kristie,11
KS,M,1972,Lester,6
NJ,M,1979,Chris,20
IA,F,2011,Autumn,51
TX,F,2008,Elexa,7
TX,M,1932,Marshal,8
IL,M,1950,Laverne,11
SC,F,1974,Brenda,53
IL,F,2006,Samya,11
OH,F,1989,Sydney,35
NM,F,1974,Eileen,7
WA,M,1961,Al,6
TX,F,1931,Dottie,7
OR,M,1951,Mickey,5
CO,F,1960,Lydia,13
MI,F,1963,Kitty,5
MS,F,2015,Joanna,8
TN,F,1961,Pamela,629
OH,F,1993,Kourtney,30
TX,F,1966,Michaela,5
NC,F,1967,Charles,8
CA,F,1967,Kelsey,5
OK,M,1961,Lloyd,28
AL,M,1955,Joel,72
OR,M,1953,Samuel,42
WI,M,1998,Andrew,431
VA,F,2018,Tara,8
SC,F,1962,Gretchen,9
LA,M,1918,Edison,5
VA,F,1978,Keshia,5
IL,M,1961,Ira,25
CA,M,1943,Israel,5
NY,F,1984,Tali,6
PA,F,1929,Geneva,25
OH,F,2001,Giovanna,5
CT,F,1981,Alexis,29
NC,M,2011,Brady,74
NY,M,1925,Allan,92
AL,F,2002,Alexus,23
AR,M,1976,Kristopher,17
CO,F,1993,Melanie,40
TN,M,1970,Jonathan,221
GA,M,1958,Audie,5
CO,F,2015,Catalina,16
CA,F,1989,Viola,8
OH,M,1939,Justin,5
CO,F,1992,Morgan,146
PA,F,2004,Shaylin,5
CO,F,1963,Roseanne,6
IN,F,1950,Fannie,5
NJ,M,2010,Gael,11
CA,F,1983,Evette,22
OH,M,1948,Phillip,314
TX,M,2016,Maxx,14
NC,F,1926,Jimmie,8
IL,F,2004,Lilianna,13
ME,F,1954,Faith,8
SC,F,1980,Kimberlee,5
PA,F,1981,Tawanda,11
ND,F,1944,Agnes,8
NY,M,2013,Jariel,26
PA,M,2013,Shakeem,5
IN,F,2008,Lillianna,11
HI,F,1925,Kazuyo,6
FL,F,1992,Marlee,13
UT,M,1990,Jay,17
PA,F,2010,Jaeda,6
CT,M,2007,Tobias,5
VA,M,1934,Willard,44
IA,F,1999,Aspen,14
KS,M,2011,Riley,39
TN,F,1987,Terica,5
AK,M,1961,Dale,10
CA,F,1958,Kirsten,28
IL,F,2013,Nalani,5
KY,M,1923,Garland,25
FL,M,1987,Brain,12
SC,F,2014,Sawyer,19
MI,F,1938,Elaine,295
NY,F,1986,Arelis,10
GA,F,2014,Geraldine,7
NC,F,1945,Earnestine,23
TX,M,1973,Corey,172
NM,M,1953,Joel,10
WA,M,1964,Fritz,6
NM,M,1959,Buddy,5
MI,M,1950,Ruben,10
KY,M,1987,Curtis,41
AZ,M,2016,Princeton,5
AL,M,1999,Ricardo,12
GA,F,1939,Jewel,22
TN,M,1965,Randell,13
MD,F,1976,Kimberly,305
CT,F,2003,Kyra,13
MI,F,1932,Elsie,66
MS,F,1990,Shanna,11
NJ,M,1963,Marshall,9
PA,F,1964,Patty,101
IN,M,1958,Otto,6
TX,M,1963,Dionicio,7
WY,F,2014,Sydney,10
IL,M,2012,Christian,327
NY,F,1963,Glenna,5
CT,M,2008,Kody,5
OH,M,1947,Melvin,177
TX,F,1972,Amada,5
DC,M,1960,William,465
GA,F,1972,Kristie,68
KS,F,2010,Jayde,9
DC,M,1955,Wesley,24
IL,F,1938,Lucia,8
KY,F,1985,Shannon,86
MO,M,1993,Markus,10
GA,F,1910,Flora,51
ME,F,2012,Kiley,6
SD,M,2006,Colin,9
LA,M,2011,Dalton,25
NY,F,2018,Stacey,10
FL,M,2011,Mauro,5
MI,F,1978,Deanna,110
CA,M,1956,Lyndon,11
CT,F,2016,Nylah,12
NM,M,1998,Hector,19
NM,F,1987,Amanda,353
VA,M,1913,Shirley,7
CA,F,1982,Tabatha,29
GA,F,1911,Birdie,10
MO,F,1923,Ila,11
MA,M,1994,Marquis,16
WA,F,2014,Haven,19
OR,F,1997,Miriam,18
MA,M,2018,Miles,84
GA,F,2000,Juana,9
MI,M,2008,Cyrus,12
CA,M,1990,Sydney,14
SC,M,1944,General,5
AZ,M,2005,Damian,129
NV,F,1990,Alyssa,71
ID,F,1999,Trinity,16
MO,F,1938,Nan,9
VA,M,1959,Lemuel,5
TX,F,2006,Julieanna,15
WV,M,1978,William,315
CO,M,1996,Leif,5
CA,M,1975,Gil,11
NJ,M,1914,Roland,18
NJ,F,2000,Annabelle,15
NC,F,1990,Layla,5
NY,F,2016,Rosario,5
PA,F,1929,Nina,38
OK,M,1980,Danny,50
PA,F,2000,Jill,12
SC,M,1963,Kelvin,46
IL,F,1934,Daisy,26
TN,M,2011,Cullen,18
UT,F,1980,Hannah,11
UT,M,2012,Kashton,6
OR,M,1919,Edward,63
IL,M,2015,Marcus,82
NM,F,1964,Caroline,20
AR,M,2006,Tyrone,6
MO,M,2000,Truman,9
UT,F,1950,Maria,8
AL,M,1942,Otha,5
CA,F,1966,Nadia,9
IL,F,1992,Lydia,57
ME,M,1956,Martin,24
NE,M,1939,Leon,27
OH,M,1994,Colten,14
WV,F,1940,Jeanette,28
TN,M,2012,Peter,25
OR,M,1959,Jordan,5
GA,F,1947,Cecilia,8
TX,F,1933,Flossie,20
MO,M,2012,Jessie,8
PA,F,1949,Harriett,8
CO,F,1973,Ruth,19
KY,F,1918,May,31
CA,F,1999,Nycole,6
UT,F,1984,Beth,10
OR,F,1953,Florence,6
MD,M,1922,Virgil,9
MT,M,1998,Zachariah,5
MN,F,2017,Kylie,46
TX,M,2014,Cruze,5
MN,M,1994,Ashton,5
AL,F,1981,Timeka,5
SC,F,1955,Barbara,585
WY,F,1986,Lacey,13
NY,F,1987,Shari,56
FL,F,2007,Lucianna,5
OR,F,1986,Venessa,6
NC,M,2007,Jared,68
TX,M,1983,Garry,18
LA,M,1927,Dave,31
OK,F,1980,Charlotte,10
TN,F,1992,Lakisha,8
IL,F,1993,Clara,24
IL,M,1991,Angelo,48
GA,M,1997,Gilbert,6
NY,F,1969,Myrtle,5
LA,F,1982,Ronda,6
WI,F,1941,Bernice,37
IL,F,1963,Leta,5
CA,M,1983,Daneil,5
CA,M,1950,Denny,21
NJ,F,2009,Kacie,5
CA,F,1996,Anakaren,13
FL,F,1962,Patrice,23
OH,F,2011,Justyce,5
MO,M,1972,Ellis,5
AK,M,2018,Ezra,28
GA,F,1970,Latonya,54
WI,F,1979,Melanie,95
AR,F,1998,Alana,11
FL,M,2015,Syncere,6
LA,M,1961,Gregory,511
IL,F,1970,Christen,9
NY,M,2013,Mitchell,36
KY,F,1997,Heather,69
TX,F,2008,Dayani,8
RI,M,1997,Logan,15
NV,M,1977,David,101
KY,F,1948,Vicky,7
NJ,F,1988,Kelsey,78
IA,F,1914,Garnet,9
PA,M,2002,Ralph,14
SD,F,2006,Lauren,24
NV,M,2016,Lorenzo,28
SD,M,2005,Xavier,8
VA,F,2003,Jana,7
NY,M,2007,Jawad,6
OK,M,1967,Marion,6
TN,F,2002,Dulce,8
IN,M,1930,Maurice,65
CT,F,1959,Jessie,5
CA,M,1955,Nels,7
UT,M,1921,Fay,6
CT,M,1963,Brendan,9
CA,F,1998,Cheryl,19
GA,M,1915,Edd,9
OK,M,1951,Owen,6
IL,F,2010,Ashtyn,8
PA,F,1974,Rita,43
WI,M,1921,Arden,8
TN,F,1948,Barbara,1103
KY,M,1974,Tim,8
NC,F,1933,Kattie,11
OR,F,2008,Norah,13
TX,M,1956,Mac,6
VA,F,1990,Kanesha,7
IL,F,1989,Patsy,5
IL,F,1978,Rasheedah,8
WA,F,1968,Rosa,8
NJ,M,1954,Clay,6
MI,M,2008,Ronan,22
PA,F,1961,Kirsten,6
FL,F,1991,Valarie,9
GA,F,1992,Corrie,5
CO,F,1997,Reagan,6
OR,F,2001,Josephine,29
NY,F,1949,Leonor,6
KS,M,1996,Jarod,8
CA,F,1937,Darline,11
MO,M,2009,Lyric,10
OH,F,2007,Serena,27
KS,M,1980,Doyle,5
ID,F,1964,Peggy,29
SC,M,2005,Jamal,11
NY,F,1995,Shantavia,5
AZ,M,1997,Trystan,6
NY,M,1934,Mel,5
AR,F,1955,Michele,7
MI,M,1976,Lamar,26
RI,F,1990,Hannah,28
CO,F,1960,Bernadette,26
IN,F,2016,Alyssa,42
DC,F,2013,Summer,5
LA,M,2014,Lennox,8
VA,M,1944,Arthur,169
ME,F,1987,Naomi,5
MD,M,2001,Jaron,11
CA,F,1938,Michael,7
TX,F,1927,Eustolia,5
NC,M,1941,Roger,141
NY,F,1943,Cathryn,12
AZ,F,1970,Jane,9
GA,M,1958,Cleve,5
GA,M,1920,Neil,5
WA,F,1998,Breanna,73
LA,F,1974,Keri,24
MO,F,1973,Charlene,20
PA,M,1942,Regis,77
TN,F,1952,Sherri,13
OR,F,2002,Juliet,5
OH,M,1975,Germaine,6
IL,M,1966,Matt,45
WI,F,1959,Patty,79
WA,F,2004,Lucia,20
MI,F,2002,Makiah,7
PA,M,1921,Chris,7
WA,M,1965,Brad,67
MN,M,1962,Vernon,31
NJ,M,2013,Kiaan,5
AZ,F,1949,Armida,6
NE,M,1914,Lowell,10
WA,M,1946,Gaylord,5
IN,M,1985,Collin,14
WV,F,1981,Sherri,9
MA,F,2009,Athena,13
SC,F,1964,Eunice,16
FL,M,2017,Tylan,6
FL,F,1972,Lisette,14
SC,M,1978,Jonathon,7
NC,F,1973,Emily,85
OR,F,2008,Victoria,50
UT,M,1941,Eldon,8
ME,F,1932,Lena,9
AL,F,1934,Gladys,165
NE,M,1963,Bruce,91
DC,F,2004,Sofia,26
GA,F,1915,Corrine,7
CA,F,2000,Cleopatra,11
AR,M,1997,Edgar,8
VT,F,2007,Alexandria,6
NJ,M,1948,Melvyn,5
IN,M,1992,Tracy,6
IA,F,1998,Kenzie,8
TX,F,1926,Estell,8
IA,F,1983,David,5
MD,F,1954,Martha,106
NY,F,1978,Raquel,87
PA,F,2010,Navya,5
CA,F,1978,Kourtney,6
TN,F,1930,Gerldine,5
NJ,F,1954,Geraldine,108
MI,M,1959,Carmen,7
DC,F,2009,Paris,6
SC,M,2011,Javeon,7
GA,M,1911,Gordon,19
CA,M,1989,Harold,73
KS,F,1970,Ida,5
CO,F,1996,Destinee,13
IN,F,1995,Georgia,5
MO,F,2004,Toni,11
TN,F,1912,Kathrine,5
KY,F,1930,Willia,5
ID,M,1973,Roger,6
NY,F,2011,Sky,20
KY,M,1992,Brandon,536
TN,F,1993,Tristan,5
NM,F,1979,Olivia,16
SC,F,1969,Dionne,7
NC,M,2017,Cutler,5
TN,M,2015,Orlando,7
MD,F,1994,Kaitlin,56
DC,F,2011,Madisyn,5
PA,M,1961,Kelvin,32
VA,F,1927,Arbutus,6
GA,F,2014,Miriam,16
CA,F,1994,Dani,10
CA,F,1999,Dajah,9
WA,F,1977,Elizabeth,252
OH,F,1980,Shena,5
MD,F,1986,Janet,12
MI,M,2003,Kamari,15
VA,F,2001,Amia,9
PA,F,1983,Raven,11
FL,F,2009,Marisa,19
TN,M,1946,Ellis,9
MI,F,1985,Jennie,22
CA,M,1910,Sam,11
ID,F,1953,Mona,5
AR,F,1997,Holly,22
NY,M,1958,Moses,61
DE,M,1982,Shawn,25
CO,M,1951,Monte,8
FL,F,1984,Kalyn,10
MA,F,1988,Kristyn,16
OH,F,1925,Celeste,6
NC,M,2012,Yair,12
TX,M,1948,Bruce,225
SC,M,1986,Shaun,24
OR,F,2002,Annabelle,20
MI,F,1940,Mona,8
TN,F,1927,Ailene,5
NJ,M,1979,Amir,8
MS,M,1968,Darryl,31
VA,M,1993,Benjamen,5
CA,F,1989,Candy,51
HI,F,1916,Miyoko,5
GA,F,2005,Zahra,7
DC,F,1981,Deanna,10
NY,F,1946,Elayne,17
IL,F,1932,Jacqueline,209
GA,M,1923,Romie,7
PA,F,2018,Arianna,96
AK,F,1997,Alexa,5
WI,F,1979,Chandra,9
CA,M,1929,Frank,625
KY,F,2018,Makenzie,23
KS,M,1983,Heath,30
SD,F,1950,Jean,69
PA,M,2004,Shamar,8
CA,F,2006,Madilyn,47
NM,F,1957,Shirley,58
MI,F,1928,Henrietta,41
TX,M,2012,Chancellor,5
UT,F,2004,Brooklynn,25
MD,F,1990,Alissa,17
FL,M,1993,Ellis,10
WA,M,1946,Kirby,7
OH,F,1936,Estelle,12
NY,F,1980,Alexa,18
KS,M,1971,Bret,18
IN,F,1936,Daisy,6
WV,M,2004,Antonio,6
IL,M,2018,Emerson,32
TX,M,1926,Heriberto,11
ND,F,1959,Connie,75
KS,M,1953,Dana,20
CA,M,1970,Isaac,101
PA,F,2002,Hadassah,6
IA,M,1984,Roger,10
NY,F,2001,Angelie,11
GA,M,1997,Raymond,66
WI,M,1958,Jack,127
TX,F,1993,Alena,6
CA,M,1940,Gustavo,8
CA,F,2006,Argelia,8
AZ,M,1997,River,8
VA,F,1965,Dara,6
AZ,F,1999,Alysa,8
MA,M,1970,Roland,28
NE,F,1939,Gwen,7
NJ,F,1976,Nia,7
TX,F,1970,Daniel,5
MO,M,1925,Hugh,35
TX,F,1966,Minerva,46
MD,M,1975,Willard,5
IL,F,1978,Jeffrey,7
SC,F,1976,Rolanda,6
LA,F,2017,Willow,39
IL,F,1931,Inez,35
MO,F,2001,Johanna,7
OH,F,1990,Jenni,8
MO,F,2009,Shiloh,9
IL,F,2000,Amal,5
MO,M,1914,Lewis,61
MD,M,1982,Cornell,7
OR,F,1987,Cayla,7
CA,M,2001,Adam,871
NJ,F,1945,Elsie,31
WY,M,1968,Darren,12
AR,M,1924,Buster,14
CO,F,1952,Rene,5
NY,F,1947,Angelina,46
AZ,M,1957,Gerardo,6
SD,M,1959,Bryan,32
OK,M,1916,Frances,7
VA,F,1944,Joan,260
RI,F,1932,Marion,29
MS,F,1949,Ina,10
LA,F,2017,Kenzie,31
TX,F,2017,Madaline,8
MN,F,2003,Nevaeh,47
TN,M,2014,Alton,5
TN,F,1937,Evelyn,214
MD,M,2016,Bronson,5
AK,F,2006,Shannon,6
TN,M,1936,Will,17
MI,M,2004,Ashton,212
NY,F,2013,Cheyanne,10
OH,M,1989,Erik,118
LA,M,1962,Corey,13
KY,F,1949,Lorena,8
PA,F,1923,Miriam,284
DE,F,2014,Elaina,8
TN,M,1930,Joel,12
IL,F,1923,Elvera,16
VT,F,1968,Becky,5
NH,M,1973,Matthew,144
PA,M,1934,Clinton,28
PA,F,1985,Angelina,28
NV,F,2011,Teagan,15
OK,F,2003,Katherine,60
FL,F,2010,Gaia,6
NJ,F,1964,Wanda,129
CA,M,1959,Vidal,7
NM,F,1918,Rosalie,8
WI,M,1980,August,7
VA,F,1947,Evelyn,192
MT,M,1951,Tom,19
OH,M,1989,Philip,139
TX,F,1919,Monnie,5
CO,F,1957,Jodi,10
HI,F,1991,Nina,8
LA,M,1932,Spencer,6
PA,M,1915,Hubert,34
WI,M,2018,Hans,6
GA,F,1974,Tricia,21
MO,F,2011,Kaidence,8
PA,M,1958,Tommy,32
NY,M,1988,Addison,6
CT,F,1968,Ashley,7
AR,M,1948,George,264
MT,F,2004,Riley,16
WV,F,2006,Angel,18
KY,M,1923,Conley,5
CA,M,2008,Broderick,18
CA,M,1990,Santos,58
AR,M,2007,Graham,7
IA,F,1964,Leann,26
TX,M,1940,Frederick,46
CA,F,2014,Malak,18
NJ,M,2004,Eleazar,5
LA,M,1999,Tremaine,9
TN,F,1958,Daisy,9
WI,M,1994,Reed,12
AZ,M,2011,Yandel,8
NY,F,2014,Lincoln,6
CA,F,1936,Joanna,12
NJ,F,1959,Patty,84
MO,F,1955,Mable,6
IN,F,2017,Nancy,8
MO,M,1987,Kurtis,22
IA,F,1974,Rita,10
IL,F,1963,Yolonda,10
UT,M,1913,Lowell,7
ID,F,1922,Jennie,5
OH,F,1978,Hallie,14
NY,M,2004,Isiah,52
CA,F,1936,Stephanie,22
NM,F,2011,Bianca,6
OH,M,1993,Jaylin,5
MT,F,1929,Margaret,74
GA,M,1924,Manuel,9
RI,M,1917,Fred,20
MA,F,1959,Cassandra,9
OK,M,2006,Kamden,11
NJ,F,2011,Aria,34
AR,M,2002,Chris,5
CA,F,2006,Candie,5
CA,F,2013,Nayelie,6
SD,F,1985,Chelsie,7
IA,M,2004,Alexis,9
OH,M,1950,Roscoe,10
KY,F,2009,Kaden,5
NC,M,1921,Walker,13
AZ,F,1969,Shannon,132
MN,F,1976,Angelica,5
MD,M,1988,Jesse,124
OK,F,2011,Esther,9
MA,M,2000,Stefan,9
MS,M,2002,Keon,8
AR,M,2007,Yahir,5
SC,M,1980,Miguel,6
MI,F,1944,Marilee,7
AL,M,1931,Verbon,7
AR,M,1925,Bill,65
SC,F,1968,Ethel,7
PA,F,1960,Geraldine,102
MD,M,1979,Salvatore,5
NC,F,1963,Sally,51
CO,M,1940,Daryl,11
ME,M,2004,Roger,5
MS,M,2014,Ryder,41
AZ,F,2003,Keana,5
VA,F,1971,Grace,12
MI,F,1931,Bridget,8
SC,F,1969,Tressa,5
NY,F,1992,Kerri,62
AK,F,1956,Michele,6
SC,F,1949,Lucile,14
ND,F,1922,Margaret,173
OH,M,1920,Ben,49
IA,F,1926,Marvella,5
IN,F,2018,Haven,28
NY,M,1938,Sanford,39
AZ,F,1997,Lena,9
UT,F,1933,Sharleen,5
GA,M,1936,Edwin,48
NE,M,2000,Corbin,10
DE,F,1961,Beth,19
AZ,M,1957,Zane,7
FL,F,2013,Jadore,11
DC,F,1914,Edna,18
VT,F,1929,Alberta,8
AL,F,1973,Yolanda,75
VA,F,1977,Shawanda,12
IA,F,1987,Morgan,46
KY,F,2007,Helena,5
MO,M,1999,Baby,11
MS,M,1932,Dwight,5
IL,M,2010,Eugene,13
TX,M,1928,Leobardo,5
MI,F,1988,Melody,27
DE,M,2002,Damon,5
UT,M,1959,Max,17
NH,M,1919,Antonio,6
WV,F,1915,Zelma,10
FL,M,1997,Kegan,6
IL,M,2005,Isaih,5
TX,F,1955,Herlinda,70
AL,M,1959,Tom,29
MO,F,1968,Darla,27
NY,M,2004,Noach,5
NJ,F,1994,Leslie,61
KY,M,1952,Matthew,14
DC,M,1965,Wilbert,8
WA,F,1983,Jonell,5
IN,F,2014,Emma,449
PA,F,1932,Renee,24
TX,F,2002,Brinkley,5
AL,M,2013,Kenyon,5
IL,F,2001,Courtney,144
NY,M,2016,Caesar,10
AK,F,2006,Diamond,6
NM,M,1996,Dwight,5
TX,F,1966,Tawana,5
IN,F,1943,Judy,683
MN,F,1955,Sheri,25
AZ,F,2016,Eden,35
AR,F,1980,Leah,51
